id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,host_listing_count,availability_365
1205782,6290818,Marija,Manhattan,Upper East Side,40.7746631,-73.95950078,Entire home/apt,240,3,2,8/17/14,0.4,1,358
2647177,1745486,Sabrina,Manhattan,Alphabet City,40.72313413,-73.98213904,Entire home/apt,235,1,7,10/11/14,0.9,1,298
1164314,6377002,Melissa,Queens,Rego Park,40.73051127,-73.87162017,Entire home/apt,60,1,3,5/19/14,0.2,1,209
4294969,4473916,Ross,Manhattan,Greenwich Village,40.73175445,-73.99518246,Entire home/apt,300,1,0,,,1,60
2057358,10534884,Jaime,Manhattan,Murray Hill,40.74631328,-73.97625318,Entire home/apt,205,4,0,,,1,1
38833,166532,Matthew,Manhattan,Harlem,40.81695221,-73.94602861,Entire home/apt,99,7,87,11/17/14,1.6,1,221
4112911,882093,Timothy,Manhattan,Upper West Side,40.7819259,-73.98344489,Entire home/apt,210,7,3,12/28/14,1.3,1,0
3293582,16261306,Sarah & Peter,Brooklyn,Red Hook,40.6768497,-74.01227445,Entire home/apt,100,3,4,10/12/14,1.1,1,187
2571560,2688543,Shaun,Brooklyn,Williamsburg,40.70914977,-73.9433876,Private room,150,8,1,7/6/14,0.2,2,365
287908,1486286,Oliver,Manhattan,Murray Hill,40.74634925,-73.97813478,Entire home/apt,200,3,3,6/19/14,0.1,1,321
3513960,4847926,Shelley,Brooklyn,Flatbush,40.64246112,-73.95443035,Private room,40,3,6,12/30/14,1.8,4,265
3710571,15310524,Adam,Brooklyn,Williamsburg,40.7141468,-73.94929901,Private room,129,1,4,9/14/14,1,1,70
4768300,4182957,David,Manhattan,Murray Hill,40.74382849,-73.97353396,Private room,105,1,0,,,2,0
1860803,7221450,Maggie,Manhattan,Lower East Side,40.7209662,-73.98738953,Entire home/apt,150,2,23,12/16/14,1.6,1,359
4693670,7444641,Lina,Brooklyn,Bay Ridge,40.62970879,-74.01653491,Private room,45,3,0,,,1,365
4375146,22715031,Fernando,Queens,Astoria,40.76659091,-73.92006416,Entire home/apt,110,5,1,11/10/14,0.5,1,52
789240,2699261,Shaun,Manhattan,Lower East Side,40.72130361,-73.98831608,Entire home/apt,120,3,34,12/24/14,2.2,1,294
3312041,9637250,Flor,Manhattan,Upper East Side,40.77893528,-73.94959894,Private room,120,1,8,1/1/15,1.4,2,365
4758132,10555790,Krista,Manhattan,Alphabet City,40.72164012,-73.98460066,Entire home/apt,400,1,0,,,1,1
1170253,6288629,Wilnerce,Manhattan,Upper East Side,40.77663793,-73.95501037,Entire home/apt,200,1,0,,,1,316
4823670,4490676,Ignacio,Manhattan,Greenwich Village,40.72736578,-74.00235598,Entire home/apt,150,5,0,,,1,19
266717,1136663,Lee,Manhattan,Chelsea,40.74359596,-74.00106482,Entire home/apt,185,10,12,11/14/14,0.4,1,365
1346003,5605755,Amith,Brooklyn,Williamsburg,40.71651958,-73.94308818,Entire home/apt,175,3,21,12/8/14,1.2,1,365
4169417,20946471,Gitty,Brooklyn,Williamsburg,40.71879134,-73.96367749,Entire home/apt,250,3,2,10/12/14,0.7,3,365
2671214,13674063,Carolina,Brooklyn,Bay Ridge,40.63297594,-74.01506022,Private room,52,1,0,,,1,254
887550,4706669,Andrew,Queens,Sunnyside,40.73959024,-73.92019746,Private room,50,1,0,,,1,154
2123026,7227234,Roberto,Manhattan,Alphabet City,40.72513723,-73.98024878,Entire home/apt,125,1,25,12/16/14,2.7,3,359
3916437,3532216,Mario,Brooklyn,Williamsburg,40.71008552,-73.96069113,Entire home/apt,150,2,3,12/15/14,2,1,350
2081394,2707940,Adrien,Manhattan,Lower East Side,40.71863648,-73.98496228,Entire home/apt,175,1,0,,,1,358
548609,356208,Juan,Manhattan,Alphabet City,40.72340955,-73.9794672,Entire home/apt,110,2,19,12/31/14,0.8,1,323
761562,4014261,Efraim,Manhattan,Upper East Side,40.76131216,-73.95977201,Entire home/apt,200,1,5,8/2/13,0.2,3,364
4244087,21362718,Rafael,Brooklyn,Carroll Gardens,40.67797261,-73.9947763,Entire home/apt,445,4,0,,,3,306
4416814,22925637,Kate,Queens,Astoria,40.75951783,-73.91674817,Entire home/apt,135,3,0,,,1,365
3076051,15654243,Daniel,Brooklyn,Williamsburg,40.71496864,-73.9568766,Private room,49,7,2,6/4/14,0.3,1,347
3115570,15830767,Kat,Queens,Elmhurst,40.74526563,-73.87696864,Shared room,45,4,11,12/25/14,1.5,1,353
4801097,24735761,Saki,Manhattan,Upper West Side,40.77712019,-73.98281378,Shared room,80,1,0,,,1,363
4349636,9720611,Blanca,Manhattan,Financial District,40.70746405,-74.01569935,Entire home/apt,260,1,0,,,3,69
1083966,5960082,Catesby,Brooklyn,Park Slope,40.68056088,-73.9791535,Entire home/apt,160,2,8,10/14/14,0.4,1,346
3574541,4855638,Heather,Brooklyn,Boerum Hill,40.68649932,-73.98113983,Entire home/apt,170,1,5,12/25/14,1.1,2,212
1163969,275942,Henry,Manhattan,Alphabet City,40.72243096,-73.98240954,Entire home/apt,325,3,11,11/11/14,0.7,1,365
4670242,9368811,Sunny,Queens,Ditmars / Steinway,40.78156755,-73.91815668,Private room,45,1,0,,,1,365
2540232,13007855,Peter,Manhattan,Chelsea,40.74419521,-74.00106058,Entire home/apt,225,3,6,9/1/14,0.7,1,274
4622959,23854797,Joel,Manhattan,Lower East Side,40.71984475,-73.98864759,Private room,100,2,0,,,1,365
3050103,4365147,Andy,Manhattan,Hudson Square,40.72796071,-74.00982338,Entire home/apt,199,2,6,10/20/14,1.3,1,365
1229525,6707201,Clara,Manhattan,Upper East Side,40.77883031,-73.95209029,Entire home/apt,279,3,3,8/3/13,0.2,1,188
2319766,3512415,Susan,Manhattan,Upper East Side,40.77356268,-73.9546846,Entire home/apt,200,7,0,,,1,122
3209103,708772,Matt,Manhattan,Lower East Side,40.71676819,-73.99209879,Entire home/apt,10,3,12,12/29/14,3.6,2,357
4538817,526744,Tessa,Manhattan,Lower East Side,40.72048468,-73.99190256,Private room,80,10,0,,,1,28
3246730,3250984,Virginia,Brooklyn,Park Slope,40.67903226,-73.97914158,Private room,85,1,9,1/1/15,2.3,1,358
3818174,19633666,Ravid,Manhattan,Upper West Side,40.77977174,-73.97836581,Private room,160,2,1,11/9/14,0.5,1,60
253692,1266937,Amir,Manhattan,Upper East Side,40.775354,-73.95422876,Entire home/apt,130,2,1,12/11/11,0,1,365
2789620,12076120,Victoria,Manhattan,Greenwich Village,40.73080252,-73.99971145,Entire home/apt,205,1,2,10/21/14,0.3,1,62
4431742,23007366,Nathan,Manhattan,Upper East Side,40.76259686,-73.96298817,Entire home/apt,299,1,0,,,1,41
2919081,6904156,Rohit,Manhattan,Murray Hill,40.74799249,-73.97434857,Entire home/apt,229,1,6,10/19/14,1.1,2,360
2460345,12573814,Gabrielle,Brooklyn,Park Slope,40.67494801,-73.98198612,Private room,75,1,0,,,1,285
1171569,6413920,Ilona,Manhattan,Upper East Side,40.78227196,-73.94593228,Entire home/apt,160,4,2,8/15/14,0.4,1,318
2015996,5621855,Devika,Queens,Sunnyside,40.73579028,-73.92360587,Shared room,75,1,0,,,2,362
1992159,62955,Richard,Manhattan,Alphabet City,40.7295212,-73.98076143,Entire home/apt,145,3,12,11/29/14,1.2,1,361
1164039,1551793,Kevin,Brooklyn,Williamsburg,40.70109749,-73.94363385,Private room,70,1,28,12/21/14,1.9,1,98
297698,891184,Pete,Manhattan,Chelsea,40.73771228,-74.00156965,Entire home/apt,199,3,49,12/30/14,1.4,1,351
2072515,10576812,Kristen,Brooklyn,Brooklyn Heights,40.69668612,-73.99377692,Entire home/apt,149,1,0,,,1,356
958434,5214145,Joseph,Brooklyn,Park Slope,40.67558367,-73.97670944,Entire home/apt,185,2,24,11/26/14,1.1,1,365
2975254,14685482,Rebecca,Manhattan,Murray Hill,40.74406837,-73.97143408,Entire home/apt,250,20,0,,,6,341
2924517,1844641,Tess,Brooklyn,Flatbush,40.65265797,-73.96212756,Private room,75,1,1,5/30/14,0.1,1,365
4309809,7689009,Amanda,Manhattan,Upper East Side,40.76999033,-73.95317092,Entire home/apt,249,1,0,,,1,29
4251421,2311390,Len,Brooklyn,Williamsburg,40.71309457,-73.94253456,Private room,80,2,3,10/22/14,1,1,364
166685,763880,Deborah,Manhattan,Hudson Square,40.72659236,-74.00390533,Entire home/apt,195,1,17,10/24/14,0.4,3,365
681518,2777672,Kalae,Manhattan,Upper West Side,40.80112585,-73.96385185,Private room,80,1,88,12/30/14,3.1,3,332
3710975,18934614,Trish,Brooklyn,Brooklyn Heights,40.69789377,-73.99796556,Entire home/apt,190,2,8,12/14/14,1.9,1,249
410367,2042927,Craig & Chino,Brooklyn,Park Slope,40.66214003,-73.9806589,Entire home/apt,120,1,7,7/5/14,0.3,1,9
1089542,663764,Karen,Brooklyn,Flatbush,40.65359778,-73.9488296,Private room,47,2,74,12/27/14,3.6,1,348
2285355,11674823,Bruce,Manhattan,Upper West Side,40.77859118,-73.97964179,Entire home/apt,750,1,0,,,1,315
4825097,11345061,Jonathan,Manhattan,Lower East Side,40.72324408,-73.99224791,Entire home/apt,150,3,0,,,1,5
2188870,11161797,Nathaniel,Brooklyn,Flatbush,40.65542063,-73.96344382,Private room,45,2,1,6/12/14,0.1,1,177
4782411,2913958,Lionel,Manhattan,Upper West Side,40.79990389,-73.95829236,Entire home/apt,225,1,0,,,1,342
3907608,20238837,Alex,Manhattan,Greenwich Village,40.7293966,-73.99823036,Private room,400,1,0,,,1,365
2110938,2690176,Alvaro,Manhattan,Upper West Side,40.77396047,-73.98827703,Entire home/apt,150,1,3,8/26/14,0.4,1,262
1861211,3905371,Julia & Shelley,Manhattan,Upper West Side,40.7720279,-73.98141591,Entire home/apt,590,4,16,12/1/14,1.1,1,300
592376,2924286,Patricia,Brooklyn,Sunset Park,40.63976524,-74.00398879,Entire home/apt,75,1,0,,,1,363
1482841,5691762,Lana,Manhattan,Alphabet City,40.72458361,-73.97777568,Entire home/apt,369,7,17,10/22/14,1,1,349
4613770,23902139,Tamra,Manhattan,Lower East Side,40.72105146,-73.9861183,Entire home/apt,135,2,0,,,1,90
172148,755974,Dan,Manhattan,Chelsea,40.7510418,-73.99865877,Entire home/apt,300,4,3,1/11/13,0.1,1,0
3711096,18935350,Jessica,Brooklyn,Williamsburg,40.71826974,-73.96148575,Private room,60,3,4,11/30/14,1,2,361
1022176,3201625,Johnny And Belén,Brooklyn,Williamsburg,40.704833,-73.93302496,Private room,95,2,16,11/10/14,0.8,2,364
4604768,13230738,Gil,Manhattan,Greenwich Village,40.72851277,-74.00036237,Private room,115,1,0,,,1,22
4759681,1040538,Jarrod,Manhattan,Chelsea,40.75148739,-74.00314239,Entire home/apt,275,2,0,,,1,17
2023235,10397804,Morgan,Manhattan,Greenwich Village,40.73331789,-73.99304645,Entire home/apt,200,7,0,,,1,365
1009341,5245744,Jonah,Brooklyn,Park Slope,40.67754119,-73.97607994,Private room,90,1,0,,,1,365
2799085,2669926,Leslie,Brooklyn,Flatbush,40.64045357,-73.96027761,Entire home/apt,125,1,1,5/22/14,0.1,1,244
2067446,10404069,Mor,Manhattan,Chelsea,40.73954102,-73.99653213,Entire home/apt,160,2,3,11/17/14,0.2,1,337
4164535,21614563,Justin,Manhattan,Greenwich Village,40.73092022,-74.00159977,Private room,110,3,4,10/23/14,1.3,1,365
3425197,11152582,Karmin,Manhattan,Alphabet City,40.72364283,-73.98354126,Private room,90,1,0,,,1,165
157422,756129,Jesse,Brooklyn,Clinton Hill,40.68613284,-73.9613158,Private room,130,2,2,11/1/14,0.6,2,365
1872169,7628450,Martha,Manhattan,Upper West Side,40.79915708,-73.97182145,Private room,113,1,2,12/23/14,0.7,1,363
836578,1268505,Jh,Manhattan,Chelsea,40.74371681,-74.00020865,Entire home/apt,260,4,9,11/6/14,0.6,1,365
1301321,2214774,Ben,Manhattan,West Village,40.73305235,-74.00411825,Entire home/apt,449,1,9,10/26/14,1,1,365
3368705,16996140,Pati,Queens,Astoria,40.76700021,-73.93085674,Entire home/apt,120,5,5,11/22/14,0.9,1,197
4235508,20597138,Jamila,Brooklyn,East Flatbush,40.65936733,-73.94371385,Private room,70,1,1,12/15/14,1,4,88
4164585,14685482,Rebecca,Manhattan,Upper East Side,40.7794095,-73.95695667,Private room,140,7,1,12/11/14,1,6,337
4244459,8972276,Ryan,Manhattan,Upper West Side,40.7735222,-73.98813026,Private room,60,14,0,,,1,239
1876222,391677,Andrea,Brooklyn,Park Slope,40.66288266,-73.97979969,Private room,60,1,1,9/28/14,0.3,2,365
3907852,710152,Nabila,Manhattan,Upper East Side,40.77073937,-73.94998354,Entire home/apt,100,1,4,10/6/14,1,1,286
4089614,19157058,Marjus,Queens,Astoria,40.76132327,-73.9214174,Entire home/apt,93,1,7,10/16/14,2,1,82
4137129,21462353,Brett,Manhattan,Greenwich Village,40.73213639,-73.99885515,Entire home/apt,250,1,0,,,1,340
1483038,2935209,Hasan,Brooklyn,Flatbush,40.64338105,-73.95826165,Private room,39,2,15,10/6/14,0.9,9,365
4519141,23428570,Martha,Manhattan,East Harlem,40.80150718,-73.93817865,Private room,80,1,0,,,1,14
354095,1474749,Jared,Manhattan,Alphabet City,40.72986423,-73.97913242,Entire home/apt,250,3,21,11/30/14,0.6,1,200
1983466,2777672,Kalae,Manhattan,Upper West Side,40.80164265,-73.96262786,Private room,72,1,46,12/18/14,3.6,3,309
4351795,22590238,Munir,Manhattan,Lower East Side,40.71816476,-73.9824955,Private room,90,1,0,,,1,272
1491991,7959444,Molly,Brooklyn,Park Slope,40.67469993,-73.97946591,Entire home/apt,269,1,3,10/31/14,0.5,1,365
3006318,15320993,Kass,Manhattan,Upper West Side,40.77762124,-73.97959177,Entire home/apt,450,1,16,11/26/14,2.1,1,140
4164665,12971894,Andy,Manhattan,Lower East Side,40.72165854,-73.98464091,Entire home/apt,169,1,9,12/28/14,2.8,1,317
1360926,173819,Kimberly,Brooklyn,Williamsburg,40.71252116,-73.9405872,Entire home/apt,130,2,9,10/13/14,0.6,1,363
115748,585166,Lillian,Queens,Astoria,40.76433894,-73.92132105,Entire home/apt,99,4,15,12/6/14,0.4,1,365
2547570,12455908,Luke,Queens,Astoria,40.76128089,-73.92655873,Entire home/apt,99,3,13,12/7/14,1.7,1,124
3228722,16341392,Ashley,Manhattan,Lower East Side,40.72229136,-73.98665259,Entire home/apt,165,1,0,,,1,362
2114574,5222585,Gaurav,Manhattan,Murray Hill,40.74561249,-73.97162925,Entire home/apt,265,2,0,,,1,349
4244528,4162754,Angel,Brooklyn,Williamsburg,40.71150162,-73.96228727,Private room,120,2,0,,,1,365
4745066,19515544,Chris,Manhattan,Murray Hill,40.74688371,-73.97920301,Entire home/apt,349,1,1,12/15/14,1,2,365
312381,1606000,Jo,Brooklyn,Sheepshead Bay,40.59361443,-73.94220512,Private room,65,1,0,,,1,365
3056008,4225375,Lauren,Manhattan,Lower East Side,40.71859264,-73.989972,Entire home/apt,225,1,0,,,1,218
4539447,6123184,Sean,Manhattan,Lower East Side,40.71765789,-73.98357506,Private room,85,4,0,,,1,331
4408381,263500,Claire,Brooklyn,East Flatbush,40.66427542,-73.92911279,Entire home/apt,100,1,0,,,3,365
4473922,23212750,Diana,Manhattan,Upper West Side,40.78437033,-73.9780718,Entire home/apt,275,4,0,,,1,365
1207489,980780,Cheryl,Brooklyn,Kensington,40.63512986,-73.97487811,Private room,90,2,0,,,1,1
607312,3009018,Amber,Manhattan,Lower East Side,40.71605625,-73.98667344,Entire home/apt,180,3,37,11/16/14,1.4,1,276
3717729,14818191,Annie,Manhattan,Upper West Side,40.7879853,-73.97639963,Entire home/apt,185,4,2,11/30/14,0.7,1,335
4219068,14862811,Tiffany,Manhattan,Greenwich Village,40.73000255,-73.99993872,Private room,140,1,0,,,2,365
4351901,22251020,Jérémie,Brooklyn,Williamsburg,40.71643905,-73.95835482,Private room,95,3,2,12/13/14,1.2,1,65
836720,4372934,Manuel,Queens,College Point,40.78417413,-73.83875418,Entire home/apt,350,2,8,12/29/14,0.4,1,359
30227,130351,Eve,Manhattan,Lower East Side,40.71537109,-73.99118947,Entire home/apt,175,4,39,12/2/14,0.7,3,339
3329852,2778282,Alexandre,Manhattan,Alphabet City,40.72848325,-73.98069144,Private room,121,1,0,,,1,364
1992623,10272941,Robbie,Manhattan,Alphabet City,40.72569419,-73.97747093,Private room,95,1,9,12/29/14,1.9,3,307
4033732,20914079,Mikita,Brooklyn,Coney Island,40.57783167,-73.97389567,Private room,70,1,1,9/29/14,0.3,1,336
323661,1656453,Dominika,Manhattan,Upper East Side,40.77042952,-73.94785468,Entire home/apt,140,12,1,9/19/14,0.3,1,307
172499,823006,Suzanne,Manhattan,Upper East Side,40.77938127,-73.9487414,Entire home/apt,449,7,5,4/23/14,0.1,2,365
1535495,3494371,Shelley,Brooklyn,Williamsburg,40.71152655,-73.9615315,Entire home/apt,165,3,2,9/22/14,0.4,1,216
1861715,1439922,Nick,Manhattan,Chelsea,40.74767061,-73.99622759,Entire home/apt,469,3,32,12/22/14,2.3,1,228
964118,5254886,Zack,Manhattan,Lower East Side,40.71800471,-73.98641277,Entire home/apt,180,3,42,11/8/14,1.9,1,357
443537,2203446,James,Manhattan,Chelsea,40.74022082,-73.99935546,Entire home/apt,299,2,22,11/3/14,0.7,1,4
4492519,2729336,Reggie,Manhattan,Greenwich Village,40.72993824,-73.99863231,Entire home/apt,170,4,0,,,1,300
3908094,5879951,Marine,Brooklyn,Williamsburg,40.70617095,-73.93674396,Private room,75,1,0,,,1,119
4841363,9102179,Gino,Manhattan,Chelsea,40.74344126,-73.99592015,Entire home/apt,295,3,0,,,1,365
2663243,5352610,Mira,Brooklyn,Williamsburg,40.70584748,-73.92698172,Private room,50,1,1,7/22/14,0.2,1,252
1133424,5871641,Aleksander,Brooklyn,Kensington,40.63770704,-73.96952971,Private room,120,1,0,,,1,365
4164864,2688543,Shaun,Brooklyn,Williamsburg,40.70698528,-73.94374069,Entire home/apt,250,5,0,,,2,0
101633,532039,Melissa,Manhattan,Chelsea,40.7390743,-73.99984176,Private room,135,3,34,11/12/14,0.8,1,89
1876511,6617848,Christophe,Brooklyn,Williamsburg,40.71650507,-73.94968148,Entire home/apt,178,10,9,10/31/14,1.1,1,365
816637,1099716,Alvaro,Queens,Sunnyside,40.74262795,-73.92476033,Private room,98,2,26,8/24/14,1,1,347
1165913,6385492,John,Queens,Sunnyside,40.7423878,-73.92212898,Private room,70,2,6,12/25/14,0.3,1,365
3747527,2466564,Vika,Brooklyn,Flatbush,40.63717923,-73.95903333,Private room,40,7,0,,,1,130
1019159,5610604,Yus,Brooklyn,Brooklyn,40.66348849,-73.96225448,Entire home/apt,110,1,6,9/3/14,0.3,1,365
1983697,160766,Elyse,Brooklyn,Clinton Hill,40.69567056,-73.9684146,Entire home/apt,130,3,12,12/28/14,1,1,338
4329822,595907,Avishai,Manhattan,Upper West Side,40.78050287,-73.97965607,Entire home/apt,219,3,0,,,1,213
1105845,3630531,Yuko,Manhattan,Chelsea,40.7457021,-73.99774844,Entire home/apt,285,5,3,1/1/14,0.2,1,336
4854119,4881951,Emily,Manhattan,Lower East Side,40.71641649,-73.98995527,Entire home/apt,150,1,0,,,1,188
810509,245885,Cat,Brooklyn,Williamsburg,40.71387175,-73.9565685,Private room,95,3,7,11/9/14,1,2,323
1871261,9751988,Asuka,Manhattan,Chelsea,40.74599259,-73.99775392,Private room,85,6,3,10/25/14,0.5,1,358
2934039,7768807,Antia,Manhattan,Upper East Side,40.77084981,-73.94640014,Entire home/apt,180,1,11,12/13/14,1.4,1,283
2794169,3709495,Gabriele,Brooklyn,Williamsburg,40.713826,-73.95376686,Entire home/apt,145,2,7,6/23/14,0.9,1,244
3676960,8151951,Evan,Manhattan,Upper West Side,40.78652572,-73.98134904,Entire home/apt,197,4,1,8/30/14,0.2,1,309
3465154,17458344,Cornelious,Manhattan,Murray Hill,40.75025838,-73.97370695,Private room,150,3,2,7/16/14,0.3,1,162
3851571,19861388,Alan,Manhattan,Lower East Side,40.71959697,-73.98427627,Entire home/apt,135,2,5,12/26/14,1.2,1,122
3771845,7665324,Edward,Manhattan,Lower East Side,40.72144158,-73.99356021,Private room,99,1,2,11/26/14,0.9,2,276
2919885,7229763,Robert,Brooklyn,Flatbush,40.65267465,-73.94850203,Entire home/apt,195,7,2,9/16/14,0.5,1,226
1215968,4371099,Frédéric,Manhattan,Upper West Side,40.80085144,-73.96101054,Entire home/apt,395,2,14,12/28/14,1,5,357
1018615,3125135,Talia,Brooklyn,Flatbush,40.65354809,-73.96252017,Private room,40,1,0,,,1,200
1706904,54824,Marina,Brooklyn,Williamsburg,40.71571541,-73.96441228,Entire home/apt,295,1,14,11/23/14,0.9,1,365
1009883,329436,Jana,Brooklyn,Carroll Gardens,40.68203723,-73.99248978,Entire home/apt,275,2,5,10/20/14,0.3,2,113
551114,557285,Rafaella,Manhattan,Lower East Side,40.71959381,-73.98416229,Entire home/apt,170,3,18,11/29/14,0.6,1,363
1525143,391677,Andrea,Brooklyn,Park Slope,40.66232995,-73.97916386,Entire home/apt,170,2,6,12/28/14,0.4,2,365
3303633,15621412,Lori,Brooklyn,Clinton Hill,40.69050951,-73.96728474,Entire home/apt,199,1,17,12/17/14,2.7,7,358
3968501,1437621,Libby,Brooklyn,Flatbush,40.63656947,-73.95454885,Entire home/apt,98,1,2,11/18/14,0.8,1,363
3711754,18939914,Claire,Brooklyn,Sheepshead Bay,40.59880613,-73.95485225,Shared room,45,1,9,10/27/14,2,1,365
2592259,13270619,Michael,Brooklyn,Williamsburg,40.70772177,-73.93752143,Shared room,80,1,11,10/27/14,1.3,1,365
4352232,4380407,Nina,Brooklyn,Williamsburg,40.71527651,-73.96177063,Private room,95,2,0,,,2,365
83378,454393,Grant,Manhattan,Chelsea,40.74517735,-74.0019671,Entire home/apt,300,2,36,9/19/14,0.8,1,365
1019409,3716221,Margarita Gaia,Brooklyn,Williamsburg,40.7059826,-73.96597215,Private room,80,4,30,10/15/14,1.4,3,365
4296210,22302876,Matthew,Brooklyn,Clinton Hill,40.68206058,-73.96728186,Private room,140,1,0,,,1,364
4605959,23867085,Ahmed,Manhattan,Upper East Side,40.77195155,-73.95581954,Private room,95,1,1,12/8/14,1,1,355
4236062,304445,Alexandra,Manhattan,Upper East Side,40.78275886,-73.94836469,Entire home/apt,255,4,1,1/1/15,1,1,74
822817,1722614,Elles,Manhattan,Upper East Side,40.78218909,-73.94722272,Entire home/apt,155,6,4,10/23/13,0.2,1,1
888371,4711076,Chloe & Julien,Manhattan,Upper East Side,40.77008504,-73.95364555,Private room,85,3,9,9/17/14,0.4,1,244
4277724,6894447,Andrew,Brooklyn,Williamsburg,40.71567681,-73.9667794,Entire home/apt,199,1,6,12/29/14,2.5,1,347
4474364,23215225,Rodolfo,Brooklyn,Kensington,40.64410272,-73.97766489,Shared room,149,1,0,,,1,365
3247672,443707,Dee,Manhattan,Upper West Side,40.79877807,-73.96915561,Private room,80,1,0,,,1,185
3172057,16087027,Mark,Brooklyn,Williamsburg,40.70782722,-73.94301788,Private room,75,2,3,1/1/15,0.7,1,194
561540,2760931,Ana,Manhattan,Lower East Side,40.71790652,-73.986767,Private room,79,2,61,12/22/14,2.1,4,350
2204488,11065910,Ozan,Manhattan,Upper West Side,40.78224056,-73.97801033,Entire home/apt,170,4,5,11/10/14,0.5,1,357
4296266,6775294,Seth,Manhattan,Chelsea,40.73975622,-73.99591885,Entire home/apt,225,1,1,10/27/14,0.4,1,70
2835985,14506992,Luiza,Manhattan,Murray Hill,40.75007668,-73.9777508,Private room,115,1,7,11/29/14,1,1,301
891611,4737182,Tisha,Manhattan,Upper East Side,40.78368592,-73.95582475,Entire home/apt,295,1,1,12/7/14,1,1,364
